상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
25281187,스포애니불광역커피마마,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138057000,대조동,1138010600,대조동,1138010600200140019,1,대지,14,19.0,서울특별시 은평구 대조동 14-19,113803000008,서울특별시 은평구 통일로,727,3.0,1138010600100140019000002,,서울특별시 은평구 통일로 727-3,122837,3397.0,,1,,126.92938194033701,37.610244196784
25281988,Cf,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174068500,길동,1174010500,길동,1174010500201500000,1,대지,150,,서울특별시 강동구 길동 150,117404172394,서울특별시 강동구 천호대로191길,17,,1174010500101500000002820,,서울특별시 강동구 천호대로191길 17,134809,5350.0,,,,127.143660504561,37.535359245183294
25256178,라이트미,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121574000,중곡1동,1121510100,중곡동,1121510100202410016,1,대지,241,16.0,서울특별시 광진구 중곡동 241-16,112153104006,서울특별시 광진구 긴고랑로,41,1.0,1121510100102410016000001,,서울특별시 광진구 긴고랑로 41-1,143220,4910.0,,1,,127.08105528570299,37.5629654282574
20382462,커피프롬,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129057500,동선동,1129011000,동소문동7가,1129011000201090000,1,대지,109,,서울특별시 성북구 동소문동7가 109,112903107009,서울특별시 성북구 아리랑로,53,,1129011000101090000000001,,서울특별시 성북구 아리랑로 53,136037,2826.0,,1,,127.01453215347799,37.5973803160828
23176851,감동,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1150010200206300006,1,대지,630,6.0,서울특별시 강서구 등촌동 630-6,115004145415,서울특별시 강서구 양천로60길,19,,1150010200106300006027164,강영빌딩,서울특별시 강서구 양천로60길 19,157030,7550.0,,1,,126.859180393193,37.5577141262971
25290024,3pop,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700200520001,1,대지,52,1.0,서울특별시 서초구 반포동 52-1,116503121001,서울특별시 서초구 고무래로,26,,1165010700100520001016584,쌍동빌딩,서울특별시 서초구 고무래로 26,137040,6593.0,,,,127.01122482443,37.5023373221467
22520097,이디야커피전농뉴타운점,전농뉴타운점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123056000,전농1동,1123010400,전농동,1123010400206520001,1,대지,652,1.0,서울특별시 동대문구 전농동 652-1,112303005025,서울특별시 동대문구 답십리로,77,,1123010400106520001000001,,서울특별시 동대문구 답십리로 77,130020,2552.0,,1,,127.049604240039,37.5750607679141
23506949,피어라희망카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11320,도봉구,1132051100,창1동,1132010700,창동,1132010700206620059,1,대지,662,59.0,서울특별시 도봉구 창동 662-59,113204127114,서울특별시 도봉구 도봉로120길,16,,1132010700106620059018508,,서울특별시 도봉구 도봉로120길 16,132040,1453.0,,1,,127.037416475669,37.6502528127477
23460442,이디야커피,부산낙민점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26260,동래구,2626051000,수민동,2626010400,낙민동,2626010400200900004,1,대지,90,4.0,부산광역시 동래구 낙민동 90-4,262603130015,부산광역시 동래구 안남로,32,,2626010400100900004017396,,부산광역시 동래구 안남로 32,607801,47903.0,,,,129.095617448958,35.1941938937776
23359512,커피홀,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100204250001,1,대지,425,1.0,서울특별시 서초구 방배동 425-1,116503121012,서울특별시 서초구 방배천로,92,,1165010100104250001027594,세양아르비채,서울특별시 서초구 방배천로 92,137060,6675.0,102,1,,126.983326476518,37.484584038928
20054384,스타벅스연대동문,연대동문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011300,대신동,1141011300201150000,1,대지,115,,서울특별시 서대문구 대신동 115,114103005060,서울특별시 서대문구 성산로,565,,1141011300101150000000001,연세재단Y빌딩,서울특별시 서대문구 성산로 565,120160,3721.0,,,,126.946321109963,37.5664080915476
25264708,이디야커피,황학롯데캐슬점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1114016500225450000,1,대지,2545,,서울특별시 중구 황학동 2545,111403100021,서울특별시 중구 청계천로,400,,1114016500118710000000001,롯데캐슬베네치아,서울특별시 중구 청계천로 400,100899,4572.0,,1,,127.021448203321,37.5708030625306
20517479,약속다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26410,금정구,2641060000,장전1동,2641010800,장전동,2641010800203820016,1,대지,382,16.0,부산광역시 금정구 장전동 382-16,264103006033,부산광역시 금정구 금정로,106,,2641010800103820016016748,국민회의을지구당,부산광역시 금정구 금정로 106,609390,46284.0,,,,129.087441104397,35.234045547296205
23366363,카페콜론,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1156011000200250011,1,대지,25,11.0,서울특별시 영등포구 여의도동 25-11,115604154064,서울특별시 영등포구 국제금융로2길,25,,1156011000100250011031288,(주)유수홀딩스,서울특별시 영등포구 국제금융로2길 25,150949,7327.0,,1,,126.925418904483,37.5234923303659
19973619,소양다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114059000,광희동,1114013500,예관동,1114013500200700010,1,대지,70,10.0,서울특별시 중구 예관동 70-10,111403005008,서울특별시 중구 창경궁로,12,1.0,1114013500100700010015368,,서울특별시 중구 창경궁로 12-1,100290,4559.0,,2,,126.998600264192,37.5634661910903
23459339,바닐린커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26290,남구,2629053000,대연3동,2629010600,대연동,2629010600202450000,1,대지,245,,부산광역시 남구 대연동 245,262904193469,부산광역시 남구 황령대로319번가길,190,6.0,2629010600102450001000525,대우그린1차아파트,부산광역시 남구 황령대로319번가길 190-6,608755,48426.0,,,,129.089036373829,35.1511128699196
23482662,카페홈스토리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26290,남구,2629053000,대연3동,2629010600,대연동,2629010600205110003,1,대지,511,3.0,부산광역시 남구 대연동 511-3,262904193208,부산광역시 남구 용소로40번길,16,,2629010600105110003001106,,부산광역시 남구 용소로40번길 16,608020,48498.0,,,,129.100131964587,35.1339853687907
20086763,씨케이유통,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135064000,상계2동,1135010500,상계동,1135010500207130000,1,대지,713,,서울특별시 노원구 상계동 713,113503000001,서울특별시 노원구 동일로,1414,,1135010500107130000007605,롯데백화점,서울특별시 노원구 동일로 1414,139708,1695.0,,2,,127.061377944666,37.6552664327901
20085184,카페아델라,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11260,중랑구,1126062000,묵1동,1126010400,묵동,1126010400201610008,1,대지,161,8.0,서울특별시 중랑구 묵동 161-8,112603106010,서울특별시 중랑구 중랑역로,273,,1126010400101610008008992,,서울특별시 중랑구 중랑역로 273,131140,2018.0,,1,,127.07841542365699,37.616430876691496
19949013,뿌리커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26320,북구,2632051000,구포1동,2632010500,구포동,2632010500206510004,1,대지,651,4.0,부산광역시 북구 구포동 651-4,263204196100,부산광역시 북구 낙동대로1780번길,95,,2632010500106510004015815,,부산광역시 북구 낙동대로1780번길 95,616090,46582.0,,,,129.004006652922,35.2059129388696
20773942,북카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26320,북구,2632054300,화명3동,2632010200,화명동,2632010200223070000,1,대지,2307,,부산광역시 북구 화명동 2307,263203132027,부산광역시 북구 화명신도시로,46,,2632010200123070000017489,현대2차아파트,부산광역시 북구 화명신도시로 46,616795,46541.0,,,,129.009882447042,35.2281013265406
22519350,커피홀,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138055100,갈현1동,1138010400,갈현동,1138010400203940025,1,대지,394,25.0,서울특별시 은평구 갈현동 394-25,113804133326,서울특별시 은평구 통일로83길,6,4.0,1138010400103940025034499,,서울특별시 은평구 통일로83길 6-4,122050,3329.0,,1,,126.919233075241,37.6212433609251
23495882,카페로빈,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26290,남구,2629060000,용호4동,2629010700,용호동,2629010700205340022,1,대지,534,22.0,부산광역시 남구 용호동 534-22,262904193239,부산광역시 남구 용호로216번길,20,1.0,2629010700105340022010951,,부산광역시 남구 용호로216번길 20-1,608090,48573.0,,,,129.109933742814,35.1132000313305
23290360,라온,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121575000,중곡2동,1121510100,중곡동,1121510100201420024,1,대지,142,24.0,서울특별시 광진구 중곡동 142-24,112154112148,서울특별시 광진구 능동로38길,23,,1121510100101420024002552,,서울특별시 광진구 능동로38길 23,143220,4929.0,,1,,127.08122519131099,37.55742529613379
20294223,갈마루,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138055200,갈현2동,1138010400,갈현동,1138010400205020003,1,대지,502,3.0,서울특별시 은평구 갈현동 502-3,113804133158,서울특별시 은평구 연서로27길,31,6.0,1138010400105020003030278,갈현2동주민센터,서울특별시 은평구 연서로27길 31-6,122050,3332.0,,2,,126.91575894676599,37.6186615771119
20823313,스트릿넘버502,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11320,도봉구,1132051300,창3동,1132010700,창동,1132010700205020015,1,대지,502,15.0,서울특별시 도봉구 창동 502-15,113204127302,서울특별시 도봉구 우이천로4길,21,,1132010700105020015015142,,서울특별시 도봉구 우이천로4길 21,132040,1478.0,,1,,127.040506438314,37.6338070741901
23477478,리히트,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011600,창천동,1141011600204410000,1,대지,441,,서울특별시 서대문구 창천동 441,114104136302,서울특별시 서대문구 연희로4길,10,,1141011600104410000000197,대명주택,서울특별시 서대문구 연희로4길 10,120836,3784.0,,,101,126.92775794747801,37.5616096136361
20297240,커피앤,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141072000,북가좌2동,1141011900,북가좌동,1141011900200030043,1,대지,3,43.0,서울특별시 서대문구 북가좌동 3-43,114104136349,서울특별시 서대문구 증가로24바길,70,,1141011900100030043032012,,서울특별시 서대문구 증가로24바길 70,120130,3668.0,,1,,126.919198065198,37.582958201002796
23462594,Clatage,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600200500005,1,대지,50,5.0,서울특별시 서초구 잠원동 50-5,116503121002,서울특별시 서초구 나루터로,37,,1165010600100500005019198,신사쇼핑센터,서울특별시 서초구 나루터로 37,137950,6515.0,,,,127.014174105345,37.51543624577221
23337060,카페오가다롯데월드몰,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171071000,잠실6동,1171010200,신천동,1171010200200290000,1,대지,29,,서울특별시 송파구 신천동 29,117103123023,서울특별시 송파구 올림픽로,300,,1171010200100290000000001,,서울특별시 송파구 올림픽로 300,138240,5551.0,,5,,127.10428390105,37.513631012952104
23405023,이디야커피,독바위역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138052000,불광1동,1138010300,불광동,1138010300200130022,1,대지,13,22.0,서울특별시 은평구 불광동 13-22,113803111004,서울특별시 은평구 불광로,128,,1138010300100130022040491,배진하우스,서울특별시 은평구 불광로 128,122040,3362.0,,1,,126.933289862075,37.6181455875127
23422864,가배두림,해운대롯데시네마점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26350,해운대구,2635055200,좌2동,2635010700,좌동,2635010700214790001,1,대지,1479,1.0,부산광역시 해운대구 좌동 1479-1,263502006010,부산광역시 해운대구 해운대로,802,,2635010700114790001000001,웅신시네아트,부산광역시 해운대구 해운대로 802,612030,48111.0,,7,,129.176689134256,35.1691772216307
23225118,커피볶는집낙타,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120066000,성수1가2동,1120011400,성수동1가,1120011400200130304,1,대지,13,304.0,서울특별시 성동구 성수동1가 13-304,112004109315,서울특별시 성동구 상원6나길,6,,1120011400100130304007805,,서울특별시 성동구 상원6나길 6,133110,4790.0,,1,,127.049273373714,37.5485402862904
23446175,카페더레드,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26230,부산진구,2623060000,전포1동,2623010200,전포동,2623010200206770015,1,대지,677,15.0,부산광역시 부산진구 전포동 677-15,262304187664,부산광역시 부산진구 전포대로209번길,20,,2623010200106770015006547,,부산광역시 부산진구 전포대로209번길 20,614040,47293.0,,1,,129.06414762865802,35.155507465941895
20628679,돌체커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26530,사상구,2653061000,덕포2동,2653010300,덕포동,2653010300204040004,1,대지,404,4.0,부산광역시 사상구 덕포동 404-4,265303132023,부산광역시 사상구 사상로,338,,2653010300104040004018656,록수장여관,부산광역시 사상구 사상로 338,617040,46945.0,,,,128.98442198605,35.1747052161209
23097527,스타벅스,순천향입구점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117068500,한남동,1117013100,한남동,1117013100206570104,1,대지,657,104.0,서울특별시 용산구 한남동 657-104,111703102001,서울특별시 용산구 대사관로,67,,1117013100106570104006231,국민은행,서울특별시 용산구 대사관로 67,140887,4401.0,,2,,127.00563260758001,37.533412670302795
23461515,이디야커피,뚝섬역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120066000,성수1가2동,1120011400,성수동1가,1120011400200140001,1,대지,14,1.0,서울특별시 성동구 성수동1가 14-1,112004109312,서울특별시 성동구 상원4길,4,,1120011400100140001008095,,서울특별시 성동구 상원4길 4,133110,4790.0,,1,,127.048801793851,37.5473561138639
19988577,이디야커피,동덕여대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129072500,월곡2동,1129013600,하월곡동,1129013600200210078,1,대지,21,78.0,서울특별시 성북구 하월곡동 21-78,112904121744,서울특별시 성북구 화랑로13길,28,,1129013600100210078016226,,서울특별시 성북구 화랑로13길 28,136130,2748.0,,1,,127.042263523491,37.604591675041796
23259201,하룻고양이,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129060000,안암동,1129012400,안암동4가,1129012400200410019,1,대지,41,19.0,서울특별시 성북구 안암동4가 41-19,112904121430,서울특별시 성북구 안암로9가길,10,,1129012400100410019041788,,서울특별시 성북구 안암로9가길 10,136074,2857.0,,,,127.025066665734,37.580663384595496
22504208,달리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26110,중구,2611054500,보수동,2611012000,보수동1가,2611012000201040014,1,대지,104,14.0,부산광역시 중구 보수동1가 104-14,261104175271,부산광역시 중구 책방골목길,6,,2611012000101040014002577,,부산광역시 중구 책방골목길 6,600802,48967.0,,,,129.0260186157,35.1038977215738
23161297,스파지오커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26470,연제구,2647069000,연산5동,2647010200,연산동,2647010200215140015,1,대지,1514,15.0,부산광역시 연제구 연산동 1514-15,264703006050,부산광역시 연제구 진연로,32,,2647010200115140015021618,민트,부산광역시 연제구 진연로 32,611080,47545.0,,,,129.072467545927,35.179789648654
23360875,웨슬리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26140,서구,2614059000,부민동,2614010700,부용동1가,2614010700200690006,1,대지,69,6.0,부산광역시 서구 부용동1가 69-6,261403006005,부산광역시 서구 구덕로,236,,2614010700100690006007703,,부산광역시 서구 구덕로 236,602081,49223.0,,,,129.020303288361,35.105604538729
20473160,빈스투커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1144011500200860005,1,대지,86,5.0,서울특별시 마포구 상수동 86-5,114404139459,서울특별시 마포구 와우산로22길,46,,1144011500100860005009102,,서울특별시 마포구 와우산로22길 46,121828,4067.0,,1,102,126.924103870356,37.5504575490758
23614164,히코코커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135064000,상계2동,1135010500,상계동,1135010500207130000,1,대지,713,,서울특별시 노원구 상계동 713,113503000001,서울특별시 노원구 동일로,1414,,1135010500107130000007605,롯데백화점,서울특별시 노원구 동일로 1414,139708,1695.0,,1,,127.061377944666,37.6552664327901
25328485,커피이즘,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200215230001,1,대지,1523,1.0,서울특별시 관악구 신림동 1523-1,116204160510,서울특별시 관악구 신림로23길,16,,1162010200115230000005321,일성트루엘,서울특별시 관악구 신림로23길 16,151015,8812.0,,,,126.934464937019,37.4704755033181
20382973,마체베트,YTN타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1114011800200060001,1,대지,6,1.0,서울특별시 중구 남대문로5가 6-1,111402005001,서울특별시 중구 세종대로,17,,1114011800100060003023309,WISETOWER,서울특별시 중구 세종대로 17,100998,4512.0,,1,,126.973244053454,37.5586170363758
22522199,제노까페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153053000,구로2동,1153010200,구로동,1153010200204610005,1,대지,461,5.0,서울특별시 구로구 구로동 461-5,115303005070,서울특별시 구로구 구로동로,179,,1153010200104610005018602,,서울특별시 구로구 구로동로 179,152050,8282.0,,,,126.882523280185,37.494441080120794
20692986,커피야,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171058000,송파1동,1171010400,송파동,1171010400200250003,1,대지,25,3.0,서울특별시 송파구 송파동 25-3,117104169193,서울특별시 송파구 백제고분로41길,22,,1171010400100250003013659,,서울특별시 송파구 백제고분로41길 22,138170,5622.0,,1,,127.10739514325,37.5078877905693
20379639,동궁다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138051000,녹번동,1138010200,녹번동,1138010200201760017,1,대지,176,17.0,서울특별시 은평구 녹번동 176-17,113804133213,서울특별시 은평구 은평로9길,16,,1138010200101760017043151,,서울특별시 은평구 은평로9길 16,122834,3458.0,,1,,126.921689919081,37.601722485982705
23415279,까페블라썸,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26290,남구,2629056000,대연6동,2629010600,대연동,2629010600212720002,1,대지,1272,2.0,부산광역시 남구 대연동 1272-2,262904193074,부산광역시 남구 못골로41번길,13,,2629010600112720002004945,대연2차동원로얄듀크,부산광역시 남구 못골로41번길 13,608020,48452.0,,,,129.08636394180098,35.135831231686694
23413558,이디야커피,양재언남점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165065200,양재2동,1165010200,양재동,1165010200203770001,1,대지,377,1.0,서울특별시 서초구 양재동 377-1,116503121005,서울특별시 서초구 동산로,60,,1165010200103770001003312,화성빌딩,서울특별시 서초구 동산로 60,137130,6784.0,,1,,127.045397700723,37.4716851007454
19983721,스타벅스,문화일보점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114017000,충정로1가,1114017000200680000,1,대지,68,,서울특별시 중구 충정로1가 68,111403005004,서울특별시 중구 새문안로,22,,1114017000100680000022124,문화일보사건물,서울특별시 중구 새문안로 22,100723,4516.0,,2,,126.968622139719,37.56711862235971
20006883,스타벅스강남삼성타운점,강남삼성타운점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800213270005,1,대지,1327,5.0,서울특별시 서초구 서초동 1327-5,116504163436,서울특별시 서초구 서초대로78길,24,,1165010800113270006022451,스타벅스,서울특별시 서초구 서초대로78길 24,137070,6621.0,,1,,127.027735014225,37.4955362431632
22544187,갤러시앤카페ONUE,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159067000,신대방1동,1159010900,신대방동,1159010900205860002,1,대지,586,2.0,서울특별시 동작구 신대방동 586-2,115902005010,서울특별시 동작구 시흥대로,676,,1159010900105860002003075,창성빌딩,서울특별시 동작구 시흥대로 676,156010,7068.0,,1,,126.90913854353,37.491689364631
23065770,커피앤커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26140,서구,2614053000,동대신3동,2614010300,동대신동3가,2614010300204680004,1,대지,468,4.0,부산광역시 서구 동대신동3가 468-4,261404178119,부산광역시 서구 대영로73번길,66,,2614010300104680004004172,,부산광역시 서구 대영로73번길 66,602813,49212.0,,,,129.01782168482902,35.1133323965987
25389220,카페아리에따,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111065000,혜화동,1111016900,혜화동,1111016900200530021,1,대지,53,21.0,서울특별시 종로구 혜화동 53-21,111104100418,서울특별시 종로구 창경궁로35길,29,,1111016900100530021008298,JEIARTCENTER,서울특별시 종로구 창경궁로35길 29,110530,3076.0,,2,,127.00187204583,37.5871732769896
20683920,플라워카페에일린,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153051000,신도림동,1153010100,신도림동,1153010100204320001,1,대지,432,1.0,서울특별시 구로구 신도림동 432-1,115303000028,서울특별시 구로구 경인로,638,,1153010100104320001027328,신도림에스케이뷰,서울특별시 구로구 경인로 638,152749,8209.0,,1,,126.88622040092599,37.506676134281996
20108108,향기커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26530,사상구,2653059100,모라1동,2653010200,모라동,2653010200213390019,1,대지,1339,19.0,부산광역시 사상구 모라동 1339-19,265302006008,부산광역시 사상구 백양대로,964,1.0,2653010200113390019025122,,부산광역시 사상구 백양대로 964-1,617080,46927.0,,1,,128.99266948343902,35.192097926914
20255888,커피공작소,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900,방화동,1150010900202510005,1,대지,251,5.0,서울특별시 강서구 방화동 251-5,115004145399,서울특별시 강서구 양천로24길,85,,1150010900102510005003942,,서울특별시 강서구 양천로24길 85,157220,7605.0,,1,,126.815510427713,37.5694479633629
20662294,독립문커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141052000,천연동,1141010500,냉천동,1141010500200480001,1,대지,48,1.0,서울특별시 서대문구 냉천동 48-1,114104136058,서울특별시 서대문구 독립문로14길,22,,1141010500100480001000001,,서울특별시 서대문구 독립문로14길 22,120050,3745.0,,,,126.96290952744499,37.5668433160988
23834089,카페유,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174065000,성내2동,1174010800,성내동,1174010800200470025,1,대지,47,25.0,서울특별시 강동구 성내동 47-25,117404172412,서울특별시 강동구 천호옛17길,27,,1174010800100470025006580,,서울특별시 강동구 천호옛17길 27,134030,5378.0,,1,,127.124435416534,37.537371794809296
25570869,커피잉,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100209010002,1,대지,901,2.0,서울특별시 서초구 방배동 901-2,116503121010,서울특별시 서초구 방배로,130,,1165010100109010002014599,,서울특별시 서초구 방배로 130,137060,6664.0,,1,,126.995160479511,37.485775557905896
23170689,탐앤탐스,부산중앙탐스커버리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26110,중구,2611052000,동광동,2611011200,동광동2가,2611011200200010000,1,대지,1,,부산광역시 중구 동광동2가 1,261104175018,부산광역시 중구 광복로97번길,26,2.0,2611011200100010000003002,,부산광역시 중구 광복로97번길 26-2,600022,48955.0,,1,,129.034921202506,35.1009826333634
