상호명,도로명주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류명,행정동명,경도,위도
장윤정노래연습장,"서울특별시 동작구 만양로 11, (상도동)",관광/여가/오락,무도/유흥/가무,노래방,노래연습장 운영업,상도2동,126.946890049111,37.5058540243579
복성아구찜,"서울특별시 동작구 사당로 262, (사당동)",음식,일식/수산물,아구전문,한식 음식점업,사당1동,126.97690854457,37.483420340216604
H&JKOREA,"서울특별시 동작구 현충로 75, (흑석동)",소매,화장품소매,화장품판매점,화장품 및 방향제 소매업,흑석동,126.963720099035,37.509931448467896
계원미술교습소,"서울특별시 동작구 흑석한강로 2, (흑석동)",학문/교육,학원기타,학원(종합),일반 교과 학원,흑석동,126.96650349196501,37.506585911179705
복지매장,"서울특별시 동작구 상도로 369, (상도동)",소매,시계/귀금속소매,시계/귀금속,시계 및 귀금속 소매업,상도1동,126.95514236447501,37.4964212381391
대성자동차공업사,서울특별시 동작구 여의대방로36길 21-8,생활서비스,자동차/이륜차,자동차정비/카센타,,대방동,126.923730695296,37.5055551705675
맛있는집소풍,"서울특별시 동작구 만양로 5, (상도동)",음식,한식,한식/백반/한정식,한식 음식점업,상도2동,126.946512254347,37.5053730999811
에디션헤어살롱,"서울특별시 동작구 장승배기로 38-1, (상도동)",생활서비스,이/미용/건강,여성미용실,두발미용업,상도2동,126.941285205595,37.501487900909204
미래세탁소,"서울특별시 동작구 상도로38가길 1, (상도1동)",생활서비스,세탁/가사서비스,세탁소/빨래방,가정용 세탁업,상도1동,126.94776567847,37.5022936758525
짬,"서울특별시 동작구 등용로 88, (대방동)",소매,의복의류,일반의류,셔츠 및 기타 의복 소매업,대방동,126.932400171602,37.509120896713
소담,"서울특별시 동작구 만양로14길 7, (노량진동)",음식,한식,한식/백반/한정식,한식 음식점업,노량진1동,126.944843030031,37.5114673036822
더페이스샵코리아,"서울특별시 동작구 대방동길 12-19, (대방동, 종원빌라1동)",소매,화장품소매,화장품판매점,화장품 및 방향제 소매업,대방동,126.928001354374,37.501133823014
나쁜여자미용실,"서울특별시 동작구 동작대로7길 87, (사당동)",생활서비스,이/미용/건강,여성미용실,두발미용업,사당1동,126.978063695392,37.4774743690822
춘향이추어탕,"서울특별시 동작구 노량진로16길 35, (노량진동)",음식,한식,한식/백반/한정식,한식 음식점업,노량진1동,126.94403254492799,37.5119916783203
핑크헤어,"서울특별시 동작구 사당로28길 13, (사당동)",생활서비스,이/미용/건강,여성미용실,두발미용업,사당1동,126.97971272581499,37.483417558308396
개성보쌈,서울특별시 동작구 동작대로45다길 7,음식,한식,한식/백반/한정식,한식 음식점업,사당2동,126.982044277733,37.4974130030969
비에스케이,서울특별시 동작구 동작대로 117,소매,화장품소매,화장품판매점,화장품 및 방향제 소매업,사당2동,126.98215555050301,37.4875474341863
전미화고등수학보습학원,"서울특별시 동작구 등용로 106, (대방동)",학문/교육,학원-보습교습입시,학원-입시,일반 교과 학원,대방동,126.932231973227,37.5106061029541
피자굼처,"서울특별시 동작구 사당로27길 18, (사당동)",음식,패스트푸드,패스트푸드,그외 기타 음식점업,사당3동,126.978377219234,37.485172082812795
CU,"서울특별시 동작구 흑석로 24-1, (상도동)",소매,종합소매점,편의점,체인화 편의점,상도1동,126.953339452015,37.504866131761
한우리독서문화원,"서울특별시 동작구 사당로23아길 6, (사당동)",학문/교육,도서관/독서실,독서실,독서실 운영업,사당3동,126.970348887019,37.490950217895495
아리랑노래방,"서울특별시 동작구 상도로15길 143, (상도동)",관광/여가/오락,무도/유흥/가무,노래방,노래연습장 운영업,상도2동,126.938768736037,37.5050875324831
둥지호프,"서울특별시 동작구 여의대방로24길 137, (대방동)",음식,유흥주점,호프/맥주,기타 주점업,대방동,126.92765537112801,37.4992294723946
청담헤어갤러리,"서울특별시 동작구 서달로12바길 18, (흑석동)",생활서비스,이/미용/건강,여성미용실,두발미용업,흑석동,126.96272693224199,37.504867845377895
KBS노래연습장,"서울특별시 동작구 상도로 274, (상도1동)",관광/여가/오락,무도/유흥/가무,노래방,노래연습장 운영업,상도1동,126.94747487320299,37.5028677562015
맥주마트,"서울특별시 동작구 동작대로27가길 31, (사당동)",음식,양식,정통양식/경양식,서양식 음식점업,사당2동,126.98119074256999,37.486151495535005
메르디앙리빙텔,"서울특별시 동작구 장승배기로 164, (노량진동)",학문/교육,도서관/독서실,고시원,독서실 운영업,노량진1동,126.94038592528601,37.5123014180597
아이리스분식,"서울특별시 동작구 상도로15길 98, (상도동)",음식,분식,라면김밥분식,분식 및 김밥 전문점,상도2동,126.93615646902501,37.5042621020229
준당구장,"서울특별시 동작구 양녕로 191, (상도동)",관광/여가/오락,PC/오락/당구/볼링등,당구장,당구장 운영업,상도4동,126.943365515483,37.4983258255434
u+,"서울특별시 동작구 노량진로 132, (노량진동)",소매,사진/광학/정밀기기소매,핸드폰소매,통신기기 소매업,노량진1동,126.940608788633,37.5133396208281
아트비미술학원,"서울특별시 동작구 상도로 73, (대방동)",학문/교육,학원-음악미술무용,서예/서화/미술,예술 학원,대방동,126.928901282285,37.499889530401504
일이삼식당,"서울특별시 동작구 흑석로7길 3, (흑석동)",음식,한식,한식/백반/한정식,한식 음식점업,흑석동,126.95820688916099,37.5070176157609
지.에스.엘잉글리쉬,"서울특별시 동작구 사당로2가길 107, (사당동)",소매,책/서적/도서,서적/신문소매,서적 및 잡지류 소매업,사당5동,126.962919887097,37.4892813632707
FNFG코리아,"서울특별시 동작구 상도로34나길 9, (상도동)",소매,기타판매업,통신판매,전자상거래업,상도2동,126.94605678604499,37.5039814225887
세덴,"서울특별시 동작구 등용로 106-1, (대방동)",생활서비스,자동차/이륜차,자동차정비/카센타,,대방동,126.932241101015,37.510759363343894
꼬르륵,"서울특별시 동작구 대방동길 7, (대방동)",음식,한식,한식/백반/한정식,한식 음식점업,대방동,126.927560108988,37.50035491704789
조수현헤어라인,"서울특별시 동작구 노량진로 40, (대방동)",생활서비스,이/미용/건강,여성미용실,두발미용업,대방동,126.930252256485,37.5130029928614
나리커텐침구,"서울특별시 동작구 장승배기로10길 26, (상도동)",소매,의복의류,섬유/직물/주단,"기타 섬유, 직물 및 의복액세서리 소매업",상도2동,126.940411977908,37.5040570688594
미각갈비,"서울특별시 동작구 장승배기로 126, (노량진동)",음식,한식,갈비/삼겹살,한식 음식점업,노량진1동,126.94033559479999,37.5086607367829
플로아,"서울특별시 동작구 장승배기로 67, (상도동)",음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,상도2동,126.93932051773399,37.5036598225496
명동치킨,"서울특별시 동작구 대방동23길 45, (대방동)",음식,닭/오리요리,후라이드/양념치킨,치킨 전문점,대방동,126.92276974031999,37.503951558529394
에이블씨엔씨,"서울특별시 동작구 대방동길 12-19, (대방동, 종원빌라1동)",소매,화장품소매,화장품판매점,화장품 및 방향제 소매업,대방동,126.928001354374,37.501133823014
하얀스튜디오,"서울특별시 동작구 등용로 111, (대방동)",생활서비스,사진,사진관,인물사진 및 행사용비디오 촬영업,대방동,126.931759418644,37.511223551992
피자스쿨,"서울특별시 동작구 장승배기로 164, (노량진동)",음식,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",노량진1동,126.94038592528601,37.5123014180597
파파존스피자,"서울특별시 동작구 사당로 256, (사당동)",음식,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",사당1동,126.976164827783,37.4832336868744
피자스쿨,"서울특별시 동작구 보라매로 93, (신대방동)",음식,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",신대방2동,126.927698600433,37.4977881883744
정관장사당판매전시장,"서울특별시 동작구 사당로 283, (사당동)",소매,건강/미용식품,인삼제품판매,건강보조식품 소매업,사당3동,126.97891718295799,37.4845460132328
행텐신대방점,"서울특별시 동작구 상도로 88, (상도동)",소매,의복의류,캐쥬얼/스포츠의류,셔츠 및 기타 의복 소매업,상도3동,126.930545312139,37.4995980697476
자연미다이어트,"서울특별시 동작구 사당로13길 12, (사당동)",소매,건강/미용식품,다이어트상품판매,건강보조식품 소매업,사당3동,126.972742088817,37.4846456617012
김문자마사지샵,"서울특별시 동작구 현충로 210, (동작동)",관광/여가/오락,요가/단전/마사지,스포츠마사지,마사지업,사당2동,126.97839263768101,37.4998143189733
SI공조,"서울특별시 동작구 대방동1길 10, (대방동)",소매,철물/난방/건설자재소매,건축백화점,"페인트, 유리 및 기타 건설자재 소매업",대방동,126.926700567055,37.500356120805996
트라이,"서울특별시 동작구 등용로 7, (상도동)",소매,의복의류,셔츠/내의/속옷,,상도2동,126.937212972412,37.5047311467802
인스티튜트보습학원,"서울특별시 동작구 대방동15가길 23, (대방동)",학문/교육,학원-보습교습입시,학원-입시,일반 교과 학원,대방동,126.923471778712,37.503894885516
청석골감자탕순대국,"서울특별시 동작구 만양로14길 30, (노량진동)",음식,한식,해장국/감자탕,한식 음식점업,노량진1동,126.945864620072,37.512017053803206
판도라,"서울특별시 동작구 국사봉6길 2, (상도동)",소매,의복의류,여성의류전문점,,상도3동,126.93014723057101,37.4973778870693
J.STORY한국방송제작,"서울특별시 동작구 현충로 75, (흑석동)",소매,의복의류,맞춤양장/양장점,남녀용 정장 소매업,흑석동,126.963720099035,37.509931448467896
보성녹차생고기대청,"서울특별시 동작구 흑석로8길 4, (흑석동)",음식,양식,바베큐전문,서양식 음식점업,흑석동,126.959372610913,37.506964818038504
창고할인매장,"서울특별시 동작구 노량진로16길 21, (노량진동)",소매,가방/신발/액세서리,신발소매,신발 소매업,노량진1동,126.94391030581801,37.5126393392227
GS25노량남부점,"서울특별시 동작구 노량진로 161, (노량진동)",소매,종합소매점,편의점,체인화 편의점,노량진1동,126.943935995555,37.5140271810165
김경미피부샵,"서울특별시 동작구 상도로30길 14, (상도동)",생활서비스,이/미용/건강,비만/피부관리,,상도2동,126.941521869708,37.504751816109795
돈가&국시,"서울특별시 동작구 상도로 140, (상도동)",음식,한식,한식/백반/한정식,한식 음식점업,상도4동,126.93518919927601,37.5022891026648
커피소사이어티,"서울특별시 동작구 사당로23바길 9, (사당동, 삼성래미안아파트)",음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,사당3동,126.969168814502,37.489597359156
비앤오아뜰리에미술교습소,"서울특별시 동작구 사당로17길 75, (사당동)",학문/교육,학원기타,학원(종합),일반 교과 학원,사당3동,126.972312369566,37.486299862203104
SBS당구클럽,"서울특별시 동작구 성대로2길 7, (상도동)",관광/여가/오락,PC/오락/당구/볼링등,당구장,당구장 운영업,상도3동,126.931690754163,37.4993741619147
소향쑥뜸방,"서울특별시 동작구 노량진로6다길 5, (노량진동)",생활서비스,대중목욕탕/휴게,사우나/증기탕/온천,욕탕업,노량진2동,126.936071568285,37.510244290231704
